system:index,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,VERIF,WDPAID,WDPA_PID,gain_2001,gain_2002,gain_2003,gain_2004,gain_2005,gain_2006,gain_2007,gain_2008,gain_2009,gain_2010,gain_2011,gain_2012,gain_2013,gain_2014,gain_2015,gain_2016,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016,sum,.geo
00230000000000000290,Not Applicable,Representative Area Ecological Reserve,Representative Area Ecological Reserve,National,3675.20439574167,0.0,Sub-national ministry or agency,Not Applicable,CAN,Ib,"Government of Saskatchewan, Ministry of Environment",Not Reported,0,1868,Pink Lake,Not Applicable,0.0,Pink Lake,State,CAN,1,3664.38750342,0.0,Designated,2013,CA-SK,Not Applicable,State Verified,5.55566943E8,555566943,0.002420123661804199,1.4181131452146662,6.883205697512582,0.4177463809453804,0.022820109255371097,0.15249898266784664,0.03386667140930176,0.11643336077819828,0.2798715536999512,0.19443591249023448,0.019409390497741704,0.03921541722106933,0.012896794484558102,0.011253635983581544,0.0085718876171875,3.8429165039062495E-5,0.1690834525302125,81.87503447705896,541.576553017276,34.94721199560778,13.189051128715812,99.01410699530945,6.058188776479036,7.861664861893356,11.197237266327306,56.59668249809431,44.7223618000034,13.499281156277146,23.16377640512883,11.766324999124006,18.526105063403712,3.2370395995564554,2207.27129291802,"{""type"":""Polygon"",""coordinates"":[[[-105.19102324834691,56.47628368719269],[-105.14704760054359,56.476179772804244],[-105.10307194031975,56.476075814350175],[-105.05909628537228,56.475971809546955],[-105.015120620849,56.475867935106585],[-104.97114494924377,56.47576392817271],[-104.92716925572098,56.47565996541734],[-104.88319368540174,56.47555602894332],[-104.83921795372012,56.47545206606209],[-104.79524238067273,56.47534812501193],[-104.75126668218444,56.475244152893424],[-104.70729105050312,56.47514021364163],[-104.66331537600804,56.475036320423044],[-104.61933971125725,56.47493229202821],[-104.57536408620938,56.4748283869008],[-104.5313884262965,56.47472443914736],[-104.50164029989894,56.48890841936464],[-104.47189204696352,56.50309241943712],[-104.44214386488486,56.51727633381385],[-104.41239570673002,56.53146034812154],[-104.3826474693943,56.54564430512375],[-104.35289918721139,56.55982829337922],[-104.3231511035794,56.57401228958503],[-104.29340290655264,56.588196248358855],[-104.26365463009313,56.602380258319],[-104.23390647230381,56.61656421422027],[-104.20415821186673,56.630748234586164],[-104.17441004706009,56.64493221423158],[-104.14466183875297,56.659116174625886],[-104.11491374808554,56.673300189839054],[-104.08516541787908,56.68748413156179],[-104.0554173096407,56.70166812670693],[-104.02566911117128,56.71585212911103],[-103.99592093850013,56.7300361307243],[-103.96617273520768,56.74422005584915],[-103.93642445099084,56.75840409035613],[-103.90667624049995,56.77258804702366],[-103.87692813658293,56.78677201492872],[-103.84717987139847,56.800956029700174],[-103.81743177261764,56.81513997210831],[-103.78768348865184,56.82932397455543],[-103.75793534741092,56.8435079179361],[-103.72818712498011,56.85769192017127],[-103.6984388933114,56.87187589096632],[-103.6686906843714,56.88605991952887],[-103.63894257031934,56.900243915656674],[-103.60919441096912,56.91442790022652],[-103.57944619422953,56.92861187981217],[-103.57987864768148,56.92939662902644],[-103.57998575544988,56.929802415525934],[-103.58006592556802,56.930328624040534],[-103.5801596482502,56.93132740992876],[-103.58016407034047,56.93138538198185],[-103.58017743300778,56.93197402641986],[-103.58013727584103,56.93242435830282],[-103.5796110896408,56.93650447065574],[-103.57964687588036,56.93747208477705],[-103.5952269411031,56.964030460710944],[-103.59932477266959,56.966326905889645],[-103.59977071312802,56.96658552334184],[-103.60117533068237,56.96744171658103],[-103.60147860276042,56.967620062218835],[-103.60183982939816,56.96784750842534],[-103.60237490909871,56.968217617597375],[-103.60257993166647,56.96836471387288],[-103.60368578870542,56.96916735217388],[-103.60385086960859,56.96928778374226],[-103.60402020328817,56.96941264814602],[-103.61004002659635,56.97409021068055],[-103.61025408951852,56.974255222713005],[-103.61065988015562,56.974585178936636],[-103.61121278661591,56.97508904407716],[-103.61133764279899,56.97521839446144],[-103.6114803722418,56.97536555660596],[-103.61354044307305,56.97748808875289],[-103.61370985333411,56.97767091746357],[-103.61606880079766,56.98023932111601],[-103.6171255302682,56.98138974990126],[-103.61731732046792,56.981608288056535],[-103.6177409118233,56.98214339436011],[-103.61780328960404,56.98223255484874],[-103.61800842647897,56.98251345650782],[-103.61846322875823,56.98324030963924],[-103.61877093438014,56.9838111085263],[-103.61896718612174,56.984207893443156],[-103.61914111212162,56.98463596290854],[-103.61949777123037,56.98563930813151],[-103.61954688368755,56.98578195937964],[-103.6197029087798,56.98636614922287],[-103.61977870519367,56.98686551829891],[-103.6198991240596,56.98806055802284],[-103.6199213761288,56.988707124523536],[-103.6198278057704,56.99168138851795],[-103.61981883546429,56.99185079682638],[-103.61951563481689,56.996448145216654],[-103.61925699780075,57.0003899942104],[-103.61923920179213,57.00057283107732],[-103.61894480252586,57.00343110121391],[-103.62426011435758,57.00466626830237],[-103.63973769338449,57.00826476263311],[-103.64126265726833,57.00867057578862],[-103.64271188343474,57.00910754695755],[-103.64325139658402,57.00927699223703],[-103.64415217083328,57.00959805844119],[-103.64499943477546,57.00994143489345],[-103.64631490078833,57.010512173297364],[-103.64632824034672,57.01052111897291],[-103.64714866926603,57.0109046074331],[-103.64792010774184,57.0113148140248],[-103.6485042955923,57.01166264783306],[-103.64906604778952,57.01201489664269],[-103.64952096874423,57.01230023596301],[-103.65083186122831,57.01325009725125],[-103.6511618824387,57.01352651204078],[-103.65163012977906,57.01391445081136],[-103.65173270262596,57.01399917885614],[-103.65228556342687,57.01450748032747],[-103.65277159948322,57.01502924104343],[-103.65300791027362,57.015314652045085],[-103.65357428062767,57.016041447233974],[-103.6536545248092,57.01613951709926],[-103.65384182699809,57.016393746718045],[-103.65420299807967,57.01694662722834],[-103.65449733134567,57.01751297074162],[-103.65456864826997,57.01768238423062],[-103.65488965595334,57.01845385148491],[-103.6549476489274,57.01859206551713],[-103.65509923274871,57.01900227194708],[-103.65525537694785,57.01958194364647],[-103.65531775975724,57.01997436449978],[-103.65539360029958,57.02059422932582],[-103.65543364050893,57.02090186916813],[-103.65545154241137,57.02109359869192],[-103.65546494242726,57.0216821976849],[-103.65541139514241,57.02227077968022],[-103.65536679690922,57.02251158847374],[-103.65535339374588,57.02258299272798],[-103.65424761864698,57.02793390662116],[-103.6542029508866,57.02813004857513],[-103.65385964630164,57.029512406756986],[-103.65387297657279,57.029543611177665],[-103.65630766135592,57.033587984386976],[-103.65656632106719,57.034016087721206],[-103.65661531214883,57.03409635198551],[-103.65690960875615,57.03466263538131],[-103.65709693295486,57.035135284896356],[-103.65731101003477,57.0357506945427],[-103.65731984745096,57.03577293565931],[-103.65735555622734,57.035879999367154],[-103.6574448125443,57.036205539498],[-103.65748482760954,57.036357079490976],[-103.65751162506471,57.03645969942622],[-103.65758743074677,57.03696803825219],[-103.65760079670889,57.03709282930035],[-103.65767208945265,57.03781075698584],[-103.6576811500239,57.037891072534194],[-103.65769447901889,57.038479608557104],[-103.6576677116249,57.03886315782569],[-103.65762760748746,57.03918859868879],[-103.65761869471892,57.039282301111335],[-103.65759189354141,57.03948743940623],[-103.65746263447167,57.04007155796136],[-103.65727527322328,57.0406244421008],[-103.65694975506653,57.04144494714809],[-103.65664659362629,57.042100416812666],[-103.65270476647333,57.04934649821233],[-103.65232129080421,57.05011343694466],[-103.65249961812395,57.05111230699026],[-103.69647529766792,57.0514419543035],[-103.74045087822824,57.05177168256089],[-103.7844265544692,57.052101382832355],[-103.82840217844098,57.05243107202964],[-103.87237786016962,57.052760738206715],[-103.91635349656788,57.05309048106298],[-103.96032923736546,57.05342010865224],[-104.0043048954252,57.053749817986166],[-104.04828053623497,57.05407951436692],[-104.09225614109639,57.05440920035352],[-104.13623186618742,57.05473894619908],[-104.18020747272557,57.05506860417992],[-104.22418316273055,57.05539832700075],[-104.26815874282981,57.05572804964177],[-104.31213440733504,57.056057662185495],[-104.35611014680849,57.056387429480225],[-104.3878460396117,57.04729025600759],[-104.41958201140119,57.03819319734285],[-104.45131806051474,57.02909598497358],[-104.48305394583258,57.01999890559152],[-104.51478997067713,57.01090174265722],[-104.5465259773839,57.001804685228535],[-104.57826200993823,56.99270754727463],[-104.6099978641106,56.98361043575758],[-104.64291504482262,56.962499361037665],[-104.67583212693835,56.94138826866566],[-104.70874917727394,56.920277232865494],[-104.74166629756242,56.89916614795724],[-104.77458329617346,56.87805511913698],[-104.80750045095786,56.856944107225125],[-104.84041747579509,56.83583305335975],[-104.87333451893838,56.81472193399166],[-104.89593866033783,56.793576059794034],[-104.91854255072715,56.77243014640685],[-104.94114667845821,56.751284311943756],[-104.96375064963587,56.7301383436363],[-104.98635474254903,56.70899247277736],[-105.0089587397615,56.68784655289994],[-105.03156269565696,56.666700667302486],[-105.05416674528158,56.64555480157515],[-105.07677071883836,56.62440889128017],[-105.09937479900411,56.60326300372245],[-105.12197886396744,56.58211715620623],[-105.14458287223815,56.56097126856508],[-105.16718683020572,56.53982534233241],[-105.18979092033425,56.51867944460414],[-105.21239484488864,56.49753352725583],[-105.23499891427633,56.4763876413122],[-105.19102324834691,56.47628368719269]]]}"
